Type;SIRET;Numero PV;Raison sociale;Adresse;CP;UL;Ville;Département;Région;IDCC;FD;Lib IDCC;Date;Coll;Inscrits;Votants;sve_total;CGT;CFDT;CGT-FO;CFTC;CFE-CGC;SOLIDAIRES;UNSA;AUTRES
CSE;77601121500014;5169183;OGEC SAINTE THERESE;66 COURS GABRIEL PERI;34400;LUNEL;LUNEL;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);12/03/2024;2;55;36;36;0;0;0;0;0;0;0;36
CSE;77605725900025;5186727;ALFS EPCS LYCEE TURGOT;94 RUE PIERRE FLOURENS;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);19/12/2023;1;4;4;4;0;4;0;0;0;0;0;0
CSE;31534931600010;5281392;OGEC COLLEGE STE MARIE;255 RUE DE LA CROIX DE FIGUEROLLES;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);14/11/2023;2;2;2;4;0;0;0;2;0;0;0;2
CSE;31534931600010;5281393;OGEC COLLEGE STE MARIE;255 RUE DE LA CROIX DE FIGUEROLLES;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);14/11/2023;1;20;19;15;0;0;0;15;0;0;0;0
CSE;34832531700017;5281854;OGEC CHARLES FOUCAULD;RUE CHARLES DE FOUCAULD;34500;BEZIERS;BEZIERS;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);09/12/2022;5;15;12;12;0;0;0;12;0;0;0;0
CSE;77605698800012;5311032;OGEC ST CHARLES ST FAMILLE LA PROVIDENCE;22 AV GEORGES CLEMENCEAU;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);26/03/2024;3;58;38;35;18;0;0;0;0;0;0;17
CSE;77605698800012;5311033;OGEC ST CHARLES ST FAMILLE LA PROVIDENCE;22 AV GEORGES CLEMENCEAU;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);26/03/2024;4;22;18;17;5;0;0;12;0;0;0;0
CSE;46680073700010;5314490;ENS SCOLAIRE ST FRANCOIS REGIS;4 ENCLOS TISSIE SARRUS;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);11/04/2023;2;65;49;47;0;0;0;47;0;0;0;0
CSE;46680073700010;5314491;ENS SCOLAIRE ST FRANCOIS REGIS;4 ENCLOS TISSIE SARRUS;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3218;FD CGT FERC;ENSEIGNEMENT PRIVE NON LUCRATIF (EPNL);11/04/2023;1;29;25;21;0;0;0;21;0;0;0;0
CSE;45680115800191;4934558;SOCIETE DU JOURNAL MIDI LIBRE;RUE DU MAS DE GRILLE;34430;MONTPELLIER;SAINT-JEAN-DE-VEDAS;34;Occitanie;3242;FD CGT FILPAC;PRESSE QUOTIDIENNE ET HEBDOMADAIRE REGIONALE.;21/09/2023;3;52;24;21;21;0;0;0;0;0;0;0
CSE;45680115800191;4934559;SOCIETE DU JOURNAL MIDI LIBRE;RUE DU MAS DE GRILLE;34430;MONTPELLIER;SAINT-JEAN-DE-VEDAS;34;Occitanie;3242;FD CGT FILPAC;PRESSE QUOTIDIENNE ET HEBDOMADAIRE REGIONALE.;21/09/2023;1;67;49;41;41;0;0;0;0;0;0;0
CSE;47963371100011;4974329;L'IMPRIMERIE DU MIDI;RUE DU MAS DE GRILLE;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;3242;FD CGT FILPAC;PRESSE QUOTIDIENNE ET HEBDOMADAIRE REGIONALE.;07/11/2023;1;133;128;125;88;0;22;0;0;15;0;0
CSE;47963371100011;4974330;L'IMPRIMERIE DU MIDI;RUE DU MAS DE GRILLE;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;3242;FD CGT FILPAC;PRESSE QUOTIDIENNE ET HEBDOMADAIRE REGIONALE.;07/11/2023;2;20;18;17;11,2;0;2,8;0;3;0;0;0
CSE;42110670900973;4569052;UES SEI SEF LATTES;LOT DU FONT DE LA BANQUIERE;34970;MONTPELLIER;LATTES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;25/11/2021;3;206;178;175;0;36;90;0;49;0;0;0
CSE;42110670900973;4569060;UES SEI SEF LATTES;LOT DU FONT DE LA BANQUIERE;34970;MONTPELLIER;LATTES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;25/11/2021;2;59;52;52;0;10;42;0;0;0;0;0
CSE;43483627600254;4659781;TOTALENERGIES RENOUVELABLES FRANCE;74 RUE LIEUTENANT DE MONTCABRIER;34500;BEZIERS;BEZIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;02/06/2022;3;342;201;192;0;0;0;0;192;0;0;0
CSE;43483627600254;4659782;TOTALENERGIES RENOUVELABLES FRANCE;74 RUE LIEUTENANT DE MONTCABRIER;34500;BEZIERS;BEZIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;02/06/2022;2;116;60;58;0;0;0;0;58;0;0;0
CSE;38919180001015;4660716;GRID SOLUTIONS MONTPELLIER;81 RUE EUCLIDE ZAC PARC EUREKA;34060;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;14/06/2022;3;227;173;171;0;124;0;0;47;0;0;0
CSE;38919180001015;4660717;GRID SOLUTIONS MONTPELLIER;81 RUE EUCLIDE ZAC PARC EUREKA;34060;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;14/06/2022;4;32;22;22;0;10;0;0;12;0;0;0
CSE;89907244100012;4724530;SDEEC INDUSTRIES;RD 613 LE PONT DE BARRE;34570;CLERMONT-L-HERAULT;SAUSSAN;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;18/10/2022;5;35;30;29;0;0;29;0;0;0;0;0
CSE;42110670900841;4766973;UES SEI SEF LATTES;LOT DU FONT DE LA BANQUIERE;34970;MONTPELLIER;LATTES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;25/11/2021;2;59;52;52;0;10;42;0;0;0;0;0
CSE;42110670900841;4766974;UES SEI SEF LATTES;LOT DU FONT DE LA BANQUIERE;34970;MONTPELLIER;LATTES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;25/11/2021;3;206;178;175;0;36;90;0;49;0;0;0
CSE;71292042000015;4772582;PERA PELLENC SAS;AVENUE D AGDE;34510;AGDE PEZENAS;FLORENSAC;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;28/11/2022;2;37;32;18;7;11;0;0;0;0;0;0
CSE;71292042000015;4772583;PERA PELLENC SAS;AVENUE D AGDE;34510;AGDE PEZENAS;FLORENSAC;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;28/11/2022;3;29;27;27;0;27;0;0;0;0;0;0
CSE;71292042000015;4772584;PERA PELLENC SAS;AVENUE D AGDE;34510;AGDE PEZENAS;FLORENSAC;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;28/11/2022;1;117;104;96;72;24;0;0;0;0;0;0
CSE;32803104200042;4781187;HORIBA ABX;390 RUE DU CADUCEE;34184;MONTPELLIER;MONTPELLIER CEDEX 4;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;17/01/2023;3;194;164;162;0;22;37;0;103;0;0;0
CSE;32803104200042;4781188;HORIBA ABX;390 RUE DU CADUCEE;34184;MONTPELLIER;MONTPELLIER CEDEX 4;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;17/01/2023;1;125;98;96;82;0;14;0;0;0;0;0
CSE;32803104200042;4781189;HORIBA ABX;390 RUE DU CADUCEE;34184;MONTPELLIER;MONTPELLIER CEDEX 4;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;17/01/2023;2;211;169;165;57;12;39;0;57;0;0;0
CSE;34075776400048;4806594;PROFILS SYSTEMES;10 RUE ALFRED SAUVY;34670;LUNEL;BAILLARGUES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;24/03/2023;1;220;172;169;99;4,8;38;0;0;0;27,2;0
CSE;34075776400048;4806595;PROFILS SYSTEMES;10 RUE ALFRED SAUVY;34670;LUNEL;BAILLARGUES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;24/03/2023;3;60;54;52;7;3,9;0;0;19;0;22,1;0
CSE;34075776400048;4806596;PROFILS SYSTEMES;10 RUE ALFRED SAUVY;34670;LUNEL;BAILLARGUES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;24/03/2023;2;117;95;91;22;2,7;4;0;47;0;15,3;0
CSE;42188559100048;4838164;IRRIFRANCE GROUPE;RTE DE PEZENAS;34230;AGDE PEZENAS;PAULHAN;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;10/05/2023;2;36;33;29;19;0;0;0;10;0;0;0
CSE;42188559100048;4838165;IRRIFRANCE GROUPE;RTE DE PEZENAS;34230;AGDE PEZENAS;PAULHAN;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;10/05/2023;1;71;58;56;56;0;0;0;0;0;0;0
CSE;49238115700113;4839710;URBASOLAR;75, ALLEE WILHELM ROENTGEN;34961;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;12/05/2023;4;191;112;107;0;0;0;0;107;0;0;0
CSE;49238115700113;4839711;URBASOLAR;75, ALLEE WILHELM ROENTGEN;34961;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;12/05/2023;3;232;169;164;0;0;0;0;164;0;0;0
CSE;32960576000035;4905728;SOLEM;5 RUE GEORGES BESSE;34830;MONTPELLIER;CLAPIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;12/06/2023;3;47;45;44;6;38;0;0;0;0;0;0
CSE;32960576000035;4905729;SOLEM;5 RUE GEORGES BESSE;34830;MONTPELLIER;CLAPIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;12/06/2023;1;27;26;24;24;0;0;0;0;0;0;0
CSE;32960576000035;4905730;SOLEM;5 RUE GEORGES BESSE;34830;MONTPELLIER;CLAPIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;12/06/2023;2;54;53;53;25;28;0;0;0;0;0;0
CSE;44318658000033;4942030;ECP SAS;395 RUE LOUIS LEPINE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;27/09/2023;2;22;9;5;0;0;5;0;0;0;0;0
CSE;44318658000033;4942031;ECP SAS;395 RUE LOUIS LEPINE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;27/09/2023;1;32;20;16;0;0;16;0;0;0;0;0
CSE;82071635500012;4944660;VALLAIR INDUSTRY;FREJORGUES;34130;LUNEL;MAUGUIO;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;03/10/2023;3;40;29;10;0;0;0;0;0;0;10;0
CSE;82071635500012;4944661;VALLAIR INDUSTRY;FREJORGUES;34130;LUNEL;MAUGUIO;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;03/10/2023;1;101;54;37;0;0;0;0;0;0;37;0
CSE;82071635500012;4944662;VALLAIR INDUSTRY;FREJORGUES;34130;LUNEL;MAUGUIO;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;03/10/2023;2;25;24;20;0;0;0;0;0;0;20;0
CSE;30464645800105;4963858;FIMUREX MEDITERRANEE;D613-LES 4 CHEMINS;34690;MONTPELLIER;FABREGUES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;05/10/2023;1;90;28;22;22;0;0;0;0;0;0;0
CSE;39279259400039;4974110;APA LR;STATION M ZAC AFTALION;34670;LUNEL;BAILLARGUES CEDEX;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;12/09/2023;1;12;8;5;0;5;0;0;0;0;0;0
CSE;39279259400039;4974111;APA LR;STATION M ZAC AFTALION;34670;LUNEL;BAILLARGUES CEDEX;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;12/09/2023;2;51;33;28;0;28;0;0;0;0;0;0
CSE;42248183800114;4979577;TUBESCA-COMABI;55 IMPASSE JEAN-BAPTISTE SAY;34470;MONTPELLIER;PEROLS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;20/10/2023;5;10;7;7;0;0;0;0;7;0;0;0
CSE;38422916700042;4980414;IES SYNERGY;615 AVENUE DE LA MARJOLAINE;34130;LUNEL;ST AUNES;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;03/11/2023;4;79;50;35;0;0;0;0;35;0;0;0
CSE;58212223000029;4985009;CAMERON;PLAINE SAINT PIERRE;34500;BEZIERS;BEZIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;20/11/2023;3;133;120;113;0;12;91;0;10;0;0;0
CSE;58212223000029;4985010;CAMERON;PLAINE SAINT PIERRE;34500;BEZIERS;BEZIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;20/11/2023;2;104;89;86;14,5;14,5;54;0;3;0;0;0
CSE;58212223000029;4985011;CAMERON;PLAINE SAINT PIERRE;34500;BEZIERS;BEZIERS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;20/11/2023;1;252;215;208;54;69;85;0;0;0;0;0
CSE;48837388700014;5081947;EIFFAGE ENERGIE SYSTEMES - IPERION (EES, IPERION);ZONE ARTISANALE LA PEYRIERE;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;20/11/2023;2;24;24;24;0;0;24;0;0;0;0;0
CSE;48837388700014;5081948;EIFFAGE ENERGIE SYSTEMES - IPERION (EES, IPERION);ZONE ARTISANALE LA PEYRIERE;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;20/11/2023;1;34;33;32;17;0;15;0;0;0;0;0
CSE;33436505300100;5096144;SYSTELCOM;55 RUE ALFRED SAUVY;34470;MONTPELLIER;PEROLS;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;06/12/2023;5;13;10;10;0;0;0;10;0;0;0;0
CSE;91135815800028;5192412;POTEZ AERO SERVICES;73 ALLEE KLEBER BOULEVARD DE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;21/03/2024;2;9;5;5;0;0;5;0;0;0;0;0
CSE;91135815800028;5192413;POTEZ AERO SERVICES;73 ALLEE KLEBER BOULEVARD DE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;21/03/2024;1;47;16;14;0;0;14;0;0;0;0;0
CSE;33353311500015;5315731;ALTRAD EQUIPEMENT;16  AV DE LA GARDIE;34510;AGDE PEZENAS;FLORENSAC;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;13/11/2023;1;15;13;12;4;0;8;0;0;0;0;0
CSE;33353311500015;5315732;ALTRAD EQUIPEMENT;16  AV DE LA GARDIE;34510;AGDE PEZENAS;FLORENSAC;34;Occitanie;3248;FD CGT TRAVAILLEURS DE LA METALLURGIE;MÉTALLURGIE;13/11/2023;2;11;11;9;0;0;9;0;0;0;0;0
CSE;34484385900762;4691489;CMSE - AGENCE BPE;RUE DE COPENHAGUE;34350;BEZIERS;VENDRES;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;19/09/2022;2;35;21;21;0;0;0;21;0;0;0;0
CSE;34484385900762;4691490;CMSE - AGENCE BPE;RUE DE COPENHAGUE;34350;BEZIERS;VENDRES;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;19/09/2022;1;47;21;18;0;0;0;18;0;0;0;0
CSE;34484385900952;4691505;CMSE - AGENCE ROUSSILLON;RUE DE COPENHAGUE - ZONE VIA EUROPA;34350;BEZIERS;VENDRES;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;19/09/2022;1;44;30;27;27;0;0;0;0;0;0;0
CSE;34484385900952;4691506;CMSE - AGENCE ROUSSILLON;RUE DE COPENHAGUE - ZONE VIA EUROPA;34350;BEZIERS;VENDRES;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;19/09/2022;2;22;17;10;10;0;0;0;0;0;0;0
CSE;56208734600093;5043754;BONNA SABLA;RN 113;34740;MONTPELLIER;VENDARGUES;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;09/11/2023;5;21;20;18;18;0;0;0;0;0;0;0
CSE;97632030900314;5096544;KP1;ROUTE DE SAINT PONS;34600;BÉDARIEUX;BEDARIEUX;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;06/12/2023;2;23;22;20;20;0;0;0;0;0;0;0
CSE;97632030900314;5096545;KP1;ROUTE DE SAINT PONS;34600;BÉDARIEUX;BEDARIEUX;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;06/12/2023;1;33;30;29;29;0;0;0;0;0;0;0
CSE;56211088201583;5103308;LAFARGE GRANULATS;RN 112;34750;SETE;VILLENEUVE LES MAGUELONE;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;05/12/2023;1;104;85;84;22;59;3;0;0;0;0;0
CSE;56211088201583;5103312;LAFARGE GRANULATS;RN 112;34750;SETE;VILLENEUVE LES MAGUELONE;34;Occitanie;3249;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;INDUSTRIES CARRIERES ET MATERIAUX DE CONSTRUCTION;05/12/2023;2;56;47;44;5;34;5;0;0;0;0;0
CSE;41127523300046;4996741;BARBA LUCIEN;GARISSOU;34500;BEZIERS;BEZIERS;34;Occitanie;3254;;Convention collective nationale de la boucherie et poissonnerie;30/11/2023;5;23;16;16;0;16;0;0;0;0;0;0
CSE;77558846000060;4968120;COOP. ELECTRIQUE DE ST-MARTIN-DE-LONDRES;158 ALL DES ECUREUILS;34980;GANGES;SAINT GELY DU FESC;34;Occitanie;5001;FD CGT MINES ET ENERGIE;STATUT DES INDUSTRIES ELECTRIQUES ET GAZIERES;13/11/2023;1;37;28;28;0;4;24;0;0;0;0;0
CSE;77558846000060;4968121;COOP. ELECTRIQUE DE ST-MARTIN-DE-LONDRES;158 ALL DES ECUREUILS;34980;GANGES;SAINT GELY DU FESC;34;Occitanie;5001;FD CGT MINES ET ENERGIE;STATUT DES INDUSTRIES ELECTRIQUES ET GAZIERES;13/11/2023;2;56;50;49;0;21;28;0;0;0;0;0
CSE;44460844206643;4993327;ENEDIS - CSE LANGEDOC ROUSSILLON;382 RUE RAIMON DE TRENCAVEL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5001;FD CGT MINES ET ENERGIE;STATUT DES INDUSTRIES ELECTRIQUES ET GAZIERES;13/11/2023;1;445;247;243;106;19;105;0;0;0;13;0
CSE;44460844206643;4993328;ENEDIS - CSE LANGEDOC ROUSSILLON;382 RUE RAIMON DE TRENCAVEL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5001;FD CGT MINES ET ENERGIE;STATUT DES INDUSTRIES ELECTRIQUES ET GAZIERES;13/11/2023;2;900;625;614;149;59;220;0;186;0;0;0
CSE;44460844206643;4993329;ENEDIS - CSE LANGEDOC ROUSSILLON;382 RUE RAIMON DE TRENCAVEL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5001;FD CGT MINES ET ENERGIE;STATUT DES INDUSTRIES ELECTRIQUES ET GAZIERES;13/11/2023;3;161;129;125;10;9;12;0;94;0;0;0
CSE;38345126700017;5045388;CAISSE D EPARGNE ET DE PREVOYANCE DU LANGUEDOC ROUSSILLON;254 RUE MICHEL TEULE BP 7330;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;5005;FD CGT BANQUES ET ASSURANCES;STATUT DES CAISSES D'EPARGNE;30/11/2023;3;578;506;498;0;99;36;0;238;0;125;0
CSE;38345126700017;5045389;CAISSE D EPARGNE ET DE PREVOYANCE DU LANGUEDOC ROUSSILLON;254 RUE MICHEL TEULE BP 7330;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;5005;FD CGT BANQUES ET ASSURANCES;STATUT DES CAISSES D'EPARGNE;30/11/2023;2;804;600;582;0;113;83;0;142;0;244;0
CSE;35180897700034;4729851;ACM HABITAT;407 AV DU PROF ETIENNE ANTONELLI;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5006;;STATUT ET CONVENTIONS DES OPAC;17/11/2022;1;91;52;50;16;34;0;0;0;0;0;0
CSE;35180897700034;4729852;ACM HABITAT;407 AV DU PROF ETIENNE ANTONELLI;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5006;;STATUT ET CONVENTIONS DES OPAC;17/11/2022;3;77;59;53;32;21;0;0;0;0;0;0
CSE;35180897700034;4729853;ACM HABITAT;407 AV DU PROF ETIENNE ANTONELLI;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5006;;STATUT ET CONVENTIONS DES OPAC;17/11/2022;2;153;120;110;35;75;0;0;0;0;0;0
CSE;47818223100017;4751658;OPH (OFFICE PUBLIC DE L HABITAT BEZIERS MEDITERRANEE HABITAT;PL EMILE ZOLA;34500;BEZIERS;BEZIERS;34;Occitanie;5006;;STATUT ET CONVENTIONS DES OPAC;08/12/2022;1;32;29;29;0;29;0;0;0;0;0;0
CSE;47818223100017;4751659;OPH (OFFICE PUBLIC DE L HABITAT BEZIERS MEDITERRANEE HABITAT;PL EMILE ZOLA;34500;BEZIERS;BEZIERS;34;Occitanie;5006;;STATUT ET CONVENTIONS DES OPAC;08/12/2022;2;50;41;39;0;39;0;0;0;0;0;0
CSE;47818223100017;4751660;OPH (OFFICE PUBLIC DE L HABITAT BEZIERS MEDITERRANEE HABITAT;PL EMILE ZOLA;34500;BEZIERS;BEZIERS;34;Occitanie;5006;;STATUT ET CONVENTIONS DES OPAC;08/12/2022;3;27;20;20;0;20;0;0;0;0;0;0
CSE;77567227236698;5313100;EHPAD LES GARRIGUES;1 CHEMIN DE LA BERGERIE;34660;SETE;COURNONTERRAL;34;Occitanie;5502;FD CGT SANTE, AS;CONVENTION COLLECTIVE D'ENTREPRISE DE LA CROIX ROUGE;12/11/2024;1;43;14;13;13;0;0;0;0;0;0;0
CSE;77567227223928;5313180;EHPAD NISSAN34;CHEMIN DE SAINTE EULALIE;34440;BEZIERS;NISSAN LEZ ENSERUNE;34;Occitanie;5502;FD CGT SANTE, AS;CONVENTION COLLECTIVE D'ENTREPRISE DE LA CROIX ROUGE;12/11/2024;2;2;2;2;0;0;2;0;0;0;0;0
CSE;77567227223928;5313181;EHPAD NISSAN34;CHEMIN DE SAINTE EULALIE;34440;BEZIERS;NISSAN LEZ ENSERUNE;34;Occitanie;5502;FD CGT SANTE, AS;CONVENTION COLLECTIVE D'ENTREPRISE DE LA CROIX ROUGE;12/11/2024;1;43;25;24;0;0;24;0;0;0;0;0
CSE;77567227201593;5313456;EEAP MAISON SOL-N;16-18 AVENUE DE LA GARE;34440;BEZIERS;NISSAN LEZ ENSERUNE;34;Occitanie;5502;FD CGT SANTE, AS;CONVENTION COLLECTIVE D'ENTREPRISE DE LA CROIX ROUGE;12/11/2024;1;57;42;39;0;0;39;0;0;0;0;0
CSE;77567227201593;5313460;EEAP MAISON SOL-N;16-18 AVENUE DE LA GARE;34440;BEZIERS;NISSAN LEZ ENSERUNE;34;Occitanie;5502;FD CGT SANTE, AS;CONVENTION COLLECTIVE D'ENTREPRISE DE LA CROIX ROUGE;12/11/2024;2;11;8;6;0;0;6;0;0;0;0;0
CSE;33439914400388;5195432;CASI;12 RUE COLIN;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5533;;CONVENTION COLLECTIVE D'ENTREPRISE DU COMITE D'ENTREPRISE SNCF;12/04/2024;2;12;12;10;10;0;0;0;0;0;0;0
CSE;33439914400388;5195433;CASI;12 RUE COLIN;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;5533;;CONVENTION COLLECTIVE D'ENTREPRISE DU COMITE D'ENTREPRISE SNCF;12/04/2024;1;15;13;13;13;0;0;0;0;0;0;0
CSE;77606946000017;4842616;CAVE COOP VINIFI COSTIERES DU POMMEROL;RTE DE FLORENSAC;34810;AGDE PEZENAS;POMEROLS;34;Occitanie;7005;FD CGT AGRO ALIMENTAIRE, FORET;CAVES COOPERATIVES VINICOLES;12/05/2023;1;18;8;8;0;8;0;0;0;0;0;0
CSE;77607293600011;4918692;SCAV LES VINS DE ROQUEBRUN;62 AVENUE DES ORANGERS;34460;BÉDARIEUX;ROQUEBRUN;34;Occitanie;7005;FD CGT AGRO ALIMENTAIRE, FORET;CAVES COOPERATIVES VINICOLES;18/07/2023;2;12;11;10;0;0;0;0;10;0;0;0
